DATAFLOW,FREQ: Frequency,INDICATOR: Indicator,IMPORTER: Importer,EXPORTER: Exporter,COMMODITY: Commodity,TIME_PERIOD: Time,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2005,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2006,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2007,14,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2008,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2009,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2010,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2011,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2012,1,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2013,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2014,17,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2015,18,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2016,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2017,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2005,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2006,16,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2007,46,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2008,84,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2009,15,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2010,14,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2011,9,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2012,25,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2013,55,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2014,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2015,45,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2016,27,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TV: Tuvalu,ASI: Asia,"15: Animal,vegetable fats and oils, cleavage products, et",2017,39,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AME: Americas,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",1995,14,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AME: Americas,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2003,45,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AME: Americas,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2004,12,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AME: Americas,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2006,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AME: Americas,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2009,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AME: Americas,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2010,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AME: Americas,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2011,9,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AME: Americas,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2012,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,FM: Federated State of Micronesia,AME: Americas,"12: Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2013,10,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AFR: Africa,24: Tobacco and manufactured tobacco substitutes,2008,15,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,AFR: Africa,24: Tobacco and manufactured tobacco substitutes,2009,11,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AFR: Africa,"19: Cereal, flour, starch, milk preparations and products",2009,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,AFR: Africa,"19: Cereal, flour, starch, milk preparations and products",2014,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,_U: Unknown,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2004,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,_U: Unknown,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2008,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,_U: Unknown,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2011,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,TO: Tonga,_U: Unknown,"03: Fish, crustaceans, molluscs, aquatic invertebrates ne",2018,27,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2001,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2002,43,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2003,62,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2004,85,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2005,115,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2006,70,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2007,82,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2008,27,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2009,42,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2010,24,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2011,43,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2012,74,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2013,137,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2014,79,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2015,54,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2016,24,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2017,30,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,PICT: Pacific Islands Countries and Territories,"20: Vegetable, fruit, nut, etc food preparations",2018,55,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1995,580,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1996,774,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1997,737,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1998,617,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",1999,565,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2000,592,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2001,579,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2002,740,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2003,262,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2004,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2005,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2006,36,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2007,319,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2008,468,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2009,685,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2010,15,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2011,215,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WF: Wallis and Futuna Islands,AU_NZ: Australia and New Zealand,"11: Milling products, malt, starches, inulin, wheat glute",2013,28,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2008,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2009,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PW: Palau,AU_NZ: Australia and New Zealand,"15: Animal,vegetable fats and oils, cleavage products, et",2017,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,EUR: Europe,24: Tobacco and manufactured tobacco substitutes,1999,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NR: Nauru,EUR: Europe,24: Tobacco and manufactured tobacco substitutes,2000,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",1995,9,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",1996,14,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",1997,49,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",1998,44,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",1999,3,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2000,24,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2001,0,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2002,49,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2003,32,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2004,4,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2005,100,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2006,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2009,6,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2011,12,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2012,24,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2013,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2014,8,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2015,31,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2016,18,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2017,30,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,PG: Papua New Guinea,EUR: Europe,"19: Cereal, flour, starch, milk preparations and products",2018,17,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,WS: Samoa,EUR: Europe,07: Edible vegetables and certain roots and tubers,2015,2,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",1995,11,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",1996,7,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",1997,17,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",1998,37,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",1999,37,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2000,47,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2001,31,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2002,29,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2003,38,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2004,68,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2005,96,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2006,117,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2007,303,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2008,254,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2009,306,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2010,502,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2011,584,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2012,375,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2013,491,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2014,544,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2015,964,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2016,666,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2017,948,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,VU: Vanuatu,ASI: Asia,"20: Vegetable, fruit, nut, etc food preparations",2018,567,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AME: Americas,"08: Edible fruit, nuts, peel of citrus fruit, melons",1996,11,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AME: Americas,"08: Edible fruit, nuts, peel of citrus fruit, melons",1999,9,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AME: Americas,"08: Edible fruit, nuts, peel of citrus fruit, melons",2001,13,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AME: Americas,"08: Edible fruit, nuts, peel of citrus fruit, melons",2004,51,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AME: Americas,"08: Edible fruit, nuts, peel of citrus fruit, melons",2006,23,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AME: Americas,"08: Edible fruit, nuts, peel of citrus fruit, melons",2008,32,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,NU: Niue,AME: Americas,"08: Edible fruit, nuts, peel of citrus fruit, melons",2009,16,TON: tonnes,,,,
SPC:DF_TRADE_FOOD(1.0),A: Annual,Q: Quantity,CK: Cook Islands,AME: Americas,"09: Coffee, tea, mate and spices",2007,0,TON: tonnes,,,,
